,ByAppointmentOnly,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,RestaurantsDelivery,RestaurantsGoodForGroups,HasTV,BikeParking,OutdoorSeating,RestaurantsPriceRange2,RestaurantsTakeOut,RestaurantsTableService,Caters,RestaurantsReservations,GoodForKids,stars,hours,is_open,review_count,longitude,latitude,city,state,address,GoodForMeal_0,Ambience_0,BusinessParking_0,name,postal_code,categories,HappyHour,WheelchairAccessible,DogsAllowed,CoatCheck,GoodForDancing,AcceptsInsurance,DriveThru,Corkage,BYOB,BestNights_0,HairSpecializesIn_0,Music_0,AgesAllowed_u'21plus',AgesAllowed_u'allages',Alcohol_'beer_and_wine',Alcohol_'full_bar',Alcohol_'none',Alcohol_u'beer_and_wine',Alcohol_u'full_bar',Alcohol_u'none',BYOBCorkage_'yes_corkage',BYOBCorkage_'yes_free',NoiseLevel_'average',NoiseLevel_'quiet',NoiseLevel_'very_loud',NoiseLevel_u'average',NoiseLevel_u'loud',NoiseLevel_u'quiet',NoiseLevel_u'very_loud',RestaurantsAttire_'casual',RestaurantsAttire_'dressy',RestaurantsAttire_u'casual',Smoking_u'no',Smoking_u'outdoor',Smoking_u'yes',WiFi_'free',WiFi_'no',WiFi_u'free',WiFi_u'no'
67,0.5,0.5,0.5,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.0,1.0,0.0,3.5,"{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",0,3,-73.66113,45.574857,Montréal,QC,10897 Rue du Pont,0.5,None,0.5,Bistro des Moulins,H2B 2H3,"Landmarks & Historical Buildings, Mediterranean, Public Services & Government, Restaurants",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
68,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,4.0,0.5,0.5,0.5,0.5,0.5,3.5,0.5,1,21,-115.1764297378,36.1181566288,Las Vegas,NV,3500 Las Vegas Blvd,0.5,0.5,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Tiffany & Co - Forum Shops at Caesar's Palace,89109,"Accessories, Shopping, Fashion, Jewelry, Leather Goods",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.0,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0'}",1,3,-89.3902180422,43.0541875099,Madison,WI,,0.5,0.5,0.5,Kirsty Blattner,53715,"Professional Services, Life Coach",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.0,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,11,-112.0688287,33.5694844,Phoenix,AZ,9155 N 3rd St,0.5,0.5,0.5,North Mountain Medical & Rehabilitation Center,85020,"Hospitals, Doctors, Rehabilitation Center, Medical Centers, Health & Medical",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.5,0.0,0.0,1.0,3.5,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",1,43,-79.3164682,43.6661812,Toronto,ON,1614 Queen Street E,0.5,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",Burrito Bandidos,M4L 1G4,"Tex-Mex, Mexican, Restaurants",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
72,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.0,0.5,0.5,0.5,0.5,0.5,3.5,"{'Tuesday': '12:0-17:0', 'Wednesday': '12:0-17:0', 'Thursday': '12:0-17:0', 'Friday': '12:0-17:0', 'Saturday': '12:0-17:0'}",1,3,-79.5617757296,43.7675451093,Vaughan,ON,"4300 Steeles Avenue W, Unit 9",0.5,0.5,0.5,Fabulous Cakes and Confections Inc.,L4L 4C2,"Bakeries, Food, Event Planning & Services, Desserts",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,2.0,0.5,0.5,0.5,0.5,1.0,5.0,"{'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0'}",1,8,-115.1013651,36.0749832,Las Vegas,NV,"6345 S Pecos Rd, Ste 105",0.5,0.5,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",Laura Saucedo 702,89120,"Hair Stylists, Makeup Artists, Hair Salons, Permanent Makeup, Hair Extensions, Beauty & Spas",0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,"{'straightperms': True, 'coloring': True, 'extensions': True, 'africanamerican': True, 'curly': True, 'kids': True, 'perms': True, 'asian': True}",0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.5,"{'Monday': '5:0-17:0', 'Tuesday': '5:0-17:0', 'Wednesday': '5:0-17:0', 'Thursday': '5:0-17:0', 'Friday': '5:0-17:0'}",1,26,-115.1552512,36.057517,Las Vegas,NV,"376 E Warm Springs Rd, Ste 240",0.5,0.5,0.5,Renters Warehouse,89119,"Property Management, Home Services, Real Estate",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,4.5,"{'Monday': '8:30-20:0', 'Tuesday': '8:30-20:0', 'Wednesday': '8:30-20:0', 'Thursday': '8:30-20:0', 'Friday': '8:30-20:0', 'Saturday': '8:0-19:0', 'Sunday': '8:0-19:0'}",1,116,-115.2895402,36.2873119,Las Vegas,NV,"6955 N Durango Dr, Ste 1116",0.5,0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Amazing Cuts,89149,"Beauty & Spas, Hair Salons",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,4.0,0.5,0,6,-115.095457,36.115813,Las Vegas,NV,3650 E Flamingo Rd,0.5,0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",All Star Donuts & Kolaches,89121,"Food, Donuts",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.0,0.5,1,9,-115.294899,36.071819,Las Vegas,NV,9280 W Sunset Rd,0.5,0.5,0.5,Healthcare Partners Sunset,89148,"Doctors, Family Practice, Health & Medical",0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.0,"{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0'}",1,5,-80.8534335,35.267703,Charlotte,NC,2412 Beatties Ford Rd,0.5,0.5,0.5,Charlotte Mecklenburg Library - Beatties Ford Road Regional,28216,"Libraries, Educational Services, Education, Books, Mags, Music & Video, Shopping, Bookstores, Public Services & Government",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,2.0,1.0,0.5,0.5,0.5,0.5,3.0,0.5,1,7,-80.0564758,40.6320526,Wexford,PA,"125 Towne Centre Dr, Ste 500",0.5,0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",PA Wine & Spirits Store,15090,"Beer, Wine & Spirits, Food",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,4.0,0.5,0.5,0.5,0.5,0.5,3.5,0.5,1,38,-115.1691329904,36.1212294589,Las Vegas,NV,"3355 S Las Vegas Blvd, Ste D, The Venetian Hotel",0.5,0.5,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Brilliance New York,89109,"Cosmetics & Beauty Supply, Hair Stylists, Beauty & Spas, Shopping, Hair Salons",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,2.0,0.5,0.5,0.5,0.5,0.5,4.0,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}",1,7,-112.1879866719,33.6403899876,Glendale,AZ,5960 W Bell Rd,0.5,0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Stein Mart,85308,"Shopping, Fashion, Home & Garden, Department Stores, Women's Clothing, Home Decor, Men's Clothing",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,3.0,1.0,0.5,0.5,0.5,0.5,4.0,"{'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-17:0'}",0,22,-79.5376319,43.6388793,Toronto,ON,5241 Dundas Street W,0.5,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Medium Rare,M9B 1A5,"Grocery, Restaurants, Steakhouses, Butcher, Food",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
83,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.0,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '9:0-14:0'}",1,13,-115.0746319,36.071264,Henderson,NV,4550 E Sunset Rd,0.5,0.5,0.5,U.S. Bank,89014,"Banks & Credit Unions, Financial Services",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,2.0,0.5,0.5,0.5,0.5,0.5,4.0,0.5,1,7,-79.3968244,43.8417684,Richmond Hill,ON,360 Hwy 7  E,0.5,0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Nail Nail,L4B 3Y7,"Nail Salons, Beauty & Spas",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.5,3.0,0.5,0.5,0.5,0.5,0.5,3.0,"{'Monday': '0:0-0:0', 'Tuesday': '6:0-20:0', 'Wednesday': '6:0-20:0', 'Thursday': '6:0-19:0', 'Friday': '6:0-19:0', 'Saturday': '6:0-19:0', 'Sunday': '6:0-7:0'}",1,90,-112.048848,33.428259,Phoenix,AZ,"2050 S 16th St, Ste 105",0.5,0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Arizona Florist,85034,"Shopping, Floral Designers, Event Planning & Services, Florists, Flowers & Gifts",0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.0,0.5,1,4,-115.2333307,36.238596,Las Vegas,NV,4343 N Rancho Dr,0.5,0.5,0.5,Imperial Asian Buffet,89030,"Restaurants, Chinese",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.5,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}",1,3,-79.2806654,43.7853769,Scarborough,ON,4164 Sheppard Avenue E,0.5,0.5,0.5,Ogden Funeral Homes,M1S 1T3,"Funeral Services & Cemeteries, Local Services",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0.5,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,"{'Monday': '0:0-0:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '15:0-23:0', 'Sunday': '12:0-20:0'}",1,8,-81.9043700652,41.4165875685,North Olmsted,OH,402 Great Northern Blvd,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Ohio Beer Garden,44070,"Restaurants, Pubs, Bars, Nightlife, American (Traditional), Beer Gardens",1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
89,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,2.0,0.5,0.5,0.5,0.5,1.0,5.0,"{'Monday': '0:0-0:0', 'Tuesday': '12:30-18:0', 'Wednesday': '12:30-18:0', 'Thursday': '12:30-18:30', 'Friday': '12:30-18:0', 'Saturday': '10:0-16:0'}",1,14,-111.8880353,33.6269447,Scottsdale,AZ,"15454 N Frank Lloyd Wright Blvd, Ste A-2 Rm.18",0.5,0.5,0.5,Hair & Nails by Anastasiya,85260,"Hair Stylists, Nail Technicians, Beauty & Spas, Makeup Artists, Nail Salons, Hair Salons",0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,3.5,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",1,6,-114.0687542984,51.0084601753,Calgary,AB,309 50 Avenue SW,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Carl's Jr,T2S 1H3,"American (Traditional), Breakfast & Brunch, Restaurants, Burgers, Fast Food",0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
91,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,"{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}",1,40,-79.4172366,43.6384423,Toronto,ON,165 East Liberty Street,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Paramount Fine Foods,M6K 3K4,"Middle Eastern, Restaurants, Salad, Breakfast & Brunch",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
92,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.5,0.5,0,6,-80.871844,35.201759,Charlotte,NC,"2923 S Tryon St, Ste 250",0.5,0.5,0.5,The Spoke Easy,28203,"Local Services, Bike Repair/Maintenance",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,3.5,"{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '8:0-19:0', 'Sunday': '8:0-19:0'}",1,6,-79.5019328828,43.7698543376,Toronto,ON,105 The Pond Road,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Aroma Espresso Bar,M3J 2S5,"Sandwiches, Cafes, Food, Restaurants, Coffee & Tea",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.5,"{'Thursday': '17:0-22:0', 'Friday': '17:0-2:15', 'Saturday': '17:0-2:15', 'Sunday': '12:0-19:0'}",1,12,-81.503467,41.261133,Hudson,OH,6625 Dean Memorial Pkwy,0.5,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Cruisers Bar and Grill,44236,"Pubs, Restaurants, Bars, Event Planning & Services, American (Traditional), Nightlife, Lounges, Venues & Event Spaces, Sports Bars",1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
95,0.5,0.5,0.5,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.5,0.5,1.0,1.0,4.5,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '14:0-22:0', 'Sunday': '14:0-22:0'}",1,25,-79.2626299,43.6927912,Toronto,ON,1732 Kingston Road,0.5,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Ume Fashion Sushi,M1N 1S8,"Sushi Bars, Restaurants",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
96,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,3.0,0.5,1,15,-81.5079804,41.1307822,Cuyahoga Falls,OH,1767 State Rd,0.5,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Funny Stop Comedy Club,44223,"Nightlife, Comedy Clubs",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,2.0,0.5,0.5,0.5,0.5,0.5,2.5,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '11:0-18:0'}",1,52,-81.8361651,41.4817445,Rocky River,OH,19312 Detroit Rd,0.5,0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Venetian Nail Spa,44116,"Beauty & Spas, Nail Salons",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,4.0,"{'Monday': '12:0-23:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-23:0'}",1,8,-79.432192035,43.6417075708,Toronto,ON,"1346 Queen Street, Unit 2",0.5,0.5,0.5,Not Your Mother,M6K 1L4,"Desserts, Ice Cream & Frozen Yogurt, Food, Restaurants, Vegan",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1,3,-112.1612316,33.5638269,Glendale,AZ,4704 W Diana Ave,0.5,0.5,0.5,Glendale Care Center,85302,"Community Service/Non-Profit, Local Services",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.0,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-14:0', 'Wednesday': '9:0-19:0', 'Thursday': '11:0-19:0', 'Saturday': '9:0-14:0'}",1,5,-79.6433145,43.5204101,Mississauga,ON,1494 Southdown Road,0.5,0.5,0.5,Southdown Chiropractic & Wellness,L5J 2Z4,"Chiropractors, Health & Medical",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,2.0,1.0,0.5,0.0,0.5,0.5,4.0,"{'Monday': '4:0-20:0', 'Tuesday': '4:0-20:0', 'Wednesday': '4:0-20:0', 'Thursday': '4:0-20:0', 'Friday': '4:0-19:30', 'Saturday': '4:30-19:0', 'Sunday': '4:0-20:0'}",1,76,-115.304983,36.191852,Las Vegas,NV,"1990 Village Center Circle, Suite 1",0.5,0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Starbucks,89134,"Food, Coffee & Tea",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
